,PRCP,TMAX,TMIN,Stage_m
1997-05-04,38.608,13.88888888888889,6.111111111111111,1.4020115818348062
1997-05-05,0.0,13.88888888888889,-1.1111111111111112,1.3227674489484913
1997-05-06,0.508,18.33333333333333,-0.5555555555555556,1.2770496799756172
1997-05-07,14.986,16.11111111111111,2.7777777777777777,1.2953367875647668
1997-05-08,0.0,11.11111111111111,-1.6666666666666667,1.240475464797318
1997-05-09,0.7619999999999999,17.77777777777778,-0.5555555555555556,1.2160926546784516
1997-05-10,2.794,11.11111111111111,7.222222222222222,1.2191405059433098
1997-05-11,0.254,15.0,5.0,1.1947576958244437
1997-05-12,0.0,19.444444444444443,3.888888888888889,1.1612313319110028
1997-05-13,0.0,25.55555555555556,7.222222222222222,1.1398963730569949
1997-05-14,1.27,17.77777777777778,3.888888888888889,1.1338006705272785
1997-05-15,0.254,21.666666666666668,6.111111111111111,1.1216092654678451
1997-05-16,0.0,24.444444444444443,7.777777777777778,1.1185614142029867
1997-05-17,0.0,15.0,6.111111111111111,1.1094178604084122
1997-05-18,1.016,14.444444444444445,3.333333333333333,1.1063700091435538
1997-05-19,3.556,20.55555555555556,8.88888888888889,1.1612313319110028
1997-05-20,18.542,21.666666666666668,9.444444444444445,1.3562938128619324
1997-05-21,0.254,17.77777777777778,4.444444444444445,1.231331911002743
1997-05-22,0.508,14.444444444444445,6.111111111111111,1.1703748857055776
1997-05-23,0.0,15.555555555555555,5.555555555555555,1.1338006705272785
1997-05-24,0.0,19.444444444444443,5.555555555555555,1.1063700091435538
1997-05-25,0.0,24.444444444444443,8.333333333333334,1.1124657116732704
1997-05-26,5.588,16.11111111111111,8.88888888888889,1.1398963730569949
1997-05-27,0.0,21.11111111111111,1.6666666666666667,1.0941786040841206
1997-05-28,0.0,18.88888888888889,3.888888888888889,1.063700091435538
1997-05-29,0.0,25.0,6.111111111111111,1.0362694300518134
1997-05-30,0.0,25.55555555555556,7.777777777777778,1.021030173727522
1997-05-31,0.0,20.55555555555556,9.444444444444445,1.0179823224626638
1997-06-01,0.254,27.22222222222222,16.666666666666668,1.008838768668089
1997-06-02,0.508,20.55555555555556,13.333333333333334,1.005790917403231
1997-06-03,4.064,14.444444444444445,7.777777777777778,1.0027430661383725
1997-06-04,0.0,18.33333333333333,7.222222222222222,0.9875038098140811
1997-06-05,0.0,20.55555555555556,4.444444444444445,0.975312404754648
1997-06-06,0.0,22.77777777777778,5.555555555555555,0.9631209996952148
1997-06-07,0.0,22.77777777777778,7.222222222222222,0.95397744590064
1997-06-08,0.0,17.77777777777778,6.666666666666667,0.9478817433709236
1997-06-09,0.0,23.33333333333333,6.666666666666667,0.9356903383114904
1997-06-10,0.0,27.77777777777778,7.222222222222222,0.9234989332520572
1997-06-11,0.0,31.11111111111111,11.666666666666666,0.9113075281926242
1997-06-12,0.0,32.22222222222222,15.0,0.8991161231331911
1997-06-13,0.0,30.0,15.555555555555555,0.8960682718683328
1997-06-14,1.5239999999999998,26.11111111111111,15.0,0.9265467845169156
1997-06-15,0.0,24.444444444444443,5.0,0.8960682718683328
1997-06-16,0.0,25.0,6.666666666666667,0.8777811642791831
1997-06-17,0.0,25.0,5.0,0.86558975921975
1997-06-18,0.0,26.11111111111111,7.777777777777778,0.86558975921975
1997-06-19,12.954,20.0,16.11111111111111,1.021030173727522
1997-06-20,0.0,27.22222222222222,12.77777777777778,0.9935995123437976
1997-06-21,0.0,28.88888888888889,13.88888888888889,0.9356903383114904
1997-06-22,0.0,32.22222222222222,19.444444444444443,0.9052118256629076
1997-06-23,2.794,31.666666666666668,13.88888888888889,0.8930204206034745
1997-06-24,0.0,27.77777777777778,12.77777777777778,0.8838768668088997
1997-06-25,12.954,21.11111111111111,15.0,0.8869247180737581
1997-06-26,0.0,30.55555555555556,18.33333333333333,0.9021639743980492
1997-06-27,16.002,28.88888888888889,12.77777777777778,0.9234989332520572
1997-06-28,0.0,26.666666666666668,10.0,0.8777811642791831
1997-06-29,0.0,30.55555555555556,13.333333333333334,0.8533983541603168
1997-06-30,0.0,31.11111111111111,15.0,0.8442548003657421
1997-07-01,0.0,30.55555555555556,13.88888888888889,0.8533983541603168
1997-07-02,0.0,29.444444444444443,15.555555555555555,0.8259676927765924
1997-07-03,18.796,28.33333333333333,17.77777777777778,0.8686376104846083
1997-07-04,0.7619999999999999,22.77777777777778,16.666666666666668,0.8991161231331911
1997-07-05,0.0,25.55555555555556,12.22222222222222,0.86558975921975
1997-07-06,0.0,25.55555555555556,10.0,0.8442548003657421
1997-07-07,0.0,28.33333333333333,10.555555555555555,0.8290155440414508
1997-07-08,3.048,27.77777777777778,13.333333333333334,0.832063395306309
1997-07-09,0.0,27.22222222222222,13.333333333333334,0.8381590978360256
1997-07-10,43.942,28.33333333333333,14.444444444444445,1.057604388905821
1997-07-11,0.0,25.0,10.555555555555555,0.9875038098140811
1997-07-12,0.0,27.77777777777778,11.666666666666666,0.9143553794574824
1997-07-13,0.0,29.444444444444443,11.666666666666666,0.8808290155440415
1997-07-14,0.0,30.55555555555556,16.666666666666668,0.8625419079548918
1997-07-15,0.0,31.666666666666668,17.77777777777778,0.8473026516306004
1997-07-16,41.402,32.77777777777778,18.33333333333333,0.8716854617494666
1997-07-17,0.0,29.444444444444443,17.22222222222222,0.8503505028954587
1997-07-18,0.7619999999999999,31.666666666666668,17.77777777777778,0.832063395306309
1997-07-19,0.0,31.11111111111111,16.11111111111111,0.8107284364523011
1997-07-20,0.0,23.33333333333333,7.777777777777778,0.7893934775982931
1997-07-21,0.0,25.0,8.333333333333334,0.786345626333435
1997-07-22,19.812,23.88888888888889,14.444444444444445,0.8594940566900334
1997-07-23,0.0,26.666666666666668,10.555555555555555,0.8351112465711673
1997-07-24,0.0,26.11111111111111,11.11111111111111,0.8107284364523011
1997-07-25,6.35,16.666666666666668,13.333333333333334,0.832063395306309
1997-07-26,0.0,25.0,9.444444444444445,0.8229198415117343
1997-07-27,0.0,29.444444444444443,13.88888888888889,0.8076805851874428
1997-07-28,0.0,29.444444444444443,16.666666666666668,0.798537031392868
1997-07-29,0.0,28.33333333333333,16.666666666666668,0.7893934775982931
1997-07-30,0.0,25.55555555555556,7.777777777777778,0.7741542212740018
1997-07-31,0.0,27.22222222222222,9.444444444444445,0.7680585187442852
1997-08-01,0.0,30.0,10.555555555555555,0.7650106674794269
1997-08-02,0.0,27.77777777777778,12.77777777777778,0.7558671136848522
1997-08-03,0.0,28.33333333333333,16.11111111111111,0.7558671136848522
1997-08-04,7.874,30.55555555555556,16.666666666666668,0.832063395306309
1997-08-05,12.954,21.11111111111111,14.444444444444445,0.9113075281926242
1997-08-06,4.064,24.444444444444443,10.555555555555555,0.9692167022249314
1997-08-07,0.0,24.444444444444443,8.333333333333334,0.8747333130143249
1997-08-08,0.0,26.666666666666668,8.88888888888889,0.832063395306309
1997-08-09,0.0,23.33333333333333,10.0,0.8137762877171594
1997-08-10,0.254,30.0,15.0,0.8015848826577262
1997-08-11,0.0,30.55555555555556,16.11111111111111,0.786345626333435
1997-08-12,1.778,30.0,16.11111111111111,0.7802499238037184
1997-08-13,0.0,27.22222222222222,18.33333333333333,0.8015848826577262
1997-08-14,52.06999999999999,22.77777777777778,16.11111111111111,1.005790917403231
1997-08-15,0.0,25.55555555555556,14.444444444444445,0.9509295946357816
1997-08-16,3.556,25.0,15.0,0.8930204206034745
1997-08-17,1.27,31.666666666666668,20.55555555555556,0.8686376104846083
1997-08-18,17.779999999999998,30.0,13.88888888888889,0.9052118256629076
1997-08-19,0.7619999999999999,24.444444444444443,8.88888888888889,0.8869247180737581
1997-08-20,0.0,23.88888888888889,8.88888888888889,0.8503505028954587
1997-08-21,22.098,22.77777777777778,11.11111111111111,0.9509295946357816
1997-08-22,14.224,16.666666666666668,13.333333333333334,1.008838768668089
1997-08-23,2.286,23.33333333333333,11.666666666666666,0.9448338921060652
1997-08-24,0.0,22.22222222222222,10.0,0.8991161231331911
1997-08-25,0.0,23.88888888888889,10.0,0.86558975921975
1997-08-26,0.0,25.55555555555556,10.555555555555555,0.8442548003657421
1997-08-27,0.0,26.666666666666668,11.11111111111111,0.8229198415117343
1997-08-28,23.622,26.666666666666668,16.11111111111111,0.8229198415117343
1997-08-29,8.636000000000001,20.0,16.11111111111111,0.9417860408412068
1997-08-30,28.956,22.22222222222222,12.77777777777778,0.9783602560195062
1997-08-31,0.0,25.0,12.77777777777778,0.9143553794574824
1997-09-01,,,,0.8777811642791831
1997-09-02,,,,0.8594940566900334
1997-09-03,,,,0.8503505028954587
1997-09-04,,,,0.832063395306309
1997-09-05,,,,0.8137762877171594
1997-09-06,,,,0.8015848826577262
1997-09-07,,,,0.7954891801280097
1997-09-08,,,,0.8107284364523011
1997-09-09,,,,0.8533983541603168
1997-09-10,,,,0.832063395306309
1997-09-11,,,,0.8229198415117343
1997-09-12,,,,0.8686376104846083
1997-09-13,,,,0.8594940566900334
1997-09-14,,,,0.832063395306309
1997-09-15,,,,0.8198719902468758
1997-09-16,,,,0.8168241389820177
1997-09-17,,,,0.8076805851874428
1997-09-18,,,,0.798537031392868
1997-09-19,,,,0.7893934775982931
1997-09-20,,,,0.7893934775982931
1997-09-21,,,,0.7832977750685766
1997-09-22,,,,0.7802499238037184
1997-09-23,,,,0.7802499238037184
1997-09-24,,,,0.7741542212740018
1997-09-25,,,,0.7711063700091435
1997-09-26,,,,0.7741542212740018
1997-09-27,,,,0.8259676927765924
1997-09-28,,,,0.8259676927765924
1997-09-29,,,,0.8808290155440415
1997-09-30,,,,0.8777811642791831
1997-10-01,,,,0.8869247180737581
1997-10-02,,,,0.8747333130143249
1997-10-03,,,,0.8686376104846083
1997-10-04,,,,0.8838768668088997
1997-10-05,,,,0.8991161231331911
1997-10-06,,,,0.8991161231331911
1997-10-07,,,,0.8381590978360256
1997-10-08,,,,0.7924413288631514
1997-10-09,,,,0.7832977750685766
1997-10-10,,,,0.786345626333435
1997-10-11,,,,0.7741542212740018
1997-10-12,,,,0.7680585187442852
1997-10-13,,,,0.7650106674794269
1997-10-14,,,,0.7680585187442852
1997-10-15,,,,0.7741542212740018
1997-10-16,,,,0.7741542212740018
1997-10-17,,,,0.7711063700091435
1997-10-18,,,,0.7711063700091435
1997-10-19,,,,0.7711063700091435
1997-10-20,,,,0.77720207253886
1997-10-21,,,,0.7741542212740018
1997-10-22,,,,0.7893934775982931
1997-10-23,,,,0.7832977750685766
1997-10-24,,,,0.7741542212740018
1997-10-25,,,,0.8137762877171594
1997-10-26,,,,0.8564462054251752
1997-10-27,,,,0.8899725693386162
1997-10-28,,,,0.9174032307223406
1997-10-29,,,,0.8686376104846083
1997-10-30,,,,0.8716854617494666
1997-10-31,,,,0.8229198415117343
1997-11-01,2.54,16.11111111111111,-1.6666666666666667,0.9387381895763488
1997-11-02,77.46999999999998,15.0,11.11111111111111,1.298384638829625
1997-11-03,13.97,16.666666666666668,0.5555555555555556,1.2008533983541605
1997-11-04,0.254,15.555555555555555,0.5555555555555556,1.0758914964949708
1997-11-05,4.3180000000000005,13.88888888888889,-1.1111111111111112,0.9935995123437976
1997-11-06,0.0,10.555555555555555,-2.2222222222222223,0.9478817433709236
1997-11-07,0.0,11.11111111111111,-1.1111111111111112,0.9356903383114904
1997-11-08,1.016,10.0,5.555555555555555,0.9204510819871988
1997-11-09,46.736,7.222222222222222,5.555555555555555,1.2008533983541605
1997-11-10,11.176,7.222222222222222,4.444444444444445,1.3562938128619324
1997-11-11,0.0,8.333333333333334,0.5555555555555556,1.188661993294727
1997-11-12,0.0,8.88888888888889,-4.444444444444445,1.0789393477598292
1997-11-13,0.254,3.888888888888889,-6.111111111111111,1.0118866199329473
1997-11-14,9.143999999999998,3.333333333333333,-6.111111111111111,1.008838768668089
1997-11-15,31.242,0.0,-3.888888888888889,1.0362694300518134
1997-11-16,0.254,1.1111111111111112,-3.333333333333333,1.0301737275220968
1997-11-17,0.0,1.6666666666666667,-7.222222222222222,1.005790917403231
1997-11-18,0.0,3.333333333333333,-7.222222222222222,0.9814081072843646
1997-11-19,0.0,6.666666666666667,-10.0,0.9631209996952148
1997-11-20,0.0,5.555555555555555,-9.444444444444445,0.9509295946357816
1997-11-21,0.0,5.555555555555555,-6.111111111111111,0.9478817433709236
1997-11-22,13.208,7.777777777777778,-5.0,1.1216092654678451
1997-11-23,5.842,2.7777777777777777,0.0,1.243523316062176
1997-11-24,0.508,1.6666666666666667,0.0,1.1703748857055776
1997-11-25,0.0,1.6666666666666667,-7.222222222222222,1.097226455348979
1997-11-26,0.0,2.7777777777777777,-6.666666666666667,1.0545565376409631
1997-11-27,4.064,9.444444444444445,0.0,1.1002743066138372
1997-11-28,0.0,2.7777777777777777,-3.333333333333333,1.1033221578786956
1997-11-29,0.508,4.444444444444445,-2.2222222222222223,1.0697957939652545
1997-11-30,0.0,7.222222222222222,-5.0,1.0484608351112463
1997-12-01,13.716,3.333333333333333,-5.0,1.164279183175861
1997-12-02,0.0,1.6666666666666667,-3.888888888888889,1.1734227369704358
1997-12-03,0.0,1.6666666666666667,-3.888888888888889,1.1063700091435538
1997-12-04,1.5239999999999998,2.2222222222222223,-2.2222222222222223,1.0789393477598292
1997-12-05,0.254,8.88888888888889,1.1111111111111112,1.0819871990246874
1997-12-06,0.254,3.333333333333333,-2.7777777777777777,1.0697957939652545
1997-12-07,0.0,2.7777777777777777,-3.888888888888889,1.0484608351112463
1997-12-08,0.0,2.2222222222222223,-2.2222222222222223,1.0240780249923802
1997-12-09,0.0,3.888888888888889,-8.333333333333334,1.008838768668089
1997-12-10,0.0,2.2222222222222223,-8.333333333333334,0.999695214873514
1997-12-11,13.716,1.6666666666666667,-5.555555555555555,1.008838768668089
1997-12-12,0.254,-0.5555555555555556,-3.333333333333333,1.0027430661383725
1997-12-13,0.254,3.333333333333333,-3.888888888888889,0.996647363608656
1997-12-14,0.0,2.7777777777777777,-5.555555555555555,0.9905516610789392
1997-12-15,0.254,3.333333333333333,-9.444444444444445,0.95397744590064
1997-12-16,0.0,1.6666666666666667,-8.88888888888889,0.9570252971654984
1997-12-17,0.0,9.444444444444445,-8.333333333333334,0.9631209996952148
1997-12-18,0.0,8.333333333333334,-6.666666666666667,0.9570252971654984
1997-12-19,0.0,5.0,-6.111111111111111,0.9570252971654984
1997-12-20,0.0,8.333333333333334,-1.6666666666666667,0.95397744590064
1997-12-21,0.0,5.0,-6.666666666666667,0.95397744590064
1997-12-22,0.0,0.0,-13.333333333333334,0.9265467845169156
1997-12-23,9.652,-0.5555555555555556,-12.77777777777778,0.9783602560195062
1997-12-24,18.542,1.1111111111111112,-4.444444444444445,1.0240780249923802
1997-12-25,11.43,3.333333333333333,-3.888888888888889,1.063700091435538
1997-12-26,3.302,4.444444444444445,0.0,1.1490399268515696
1997-12-27,0.0,7.222222222222222,-2.7777777777777777,1.1368485217921365
1997-12-28,0.7619999999999999,1.6666666666666667,-5.0,1.097226455348979
1997-12-29,0.0,0.0,-11.11111111111111,1.0393172813166718
1997-12-30,22.352,3.333333333333333,-8.88888888888889,1.3014324900944831
1997-12-31,1.27,3.333333333333333,-4.444444444444445,1.2709539774459009
1998-01-01,0.0,-2.7777777777777777,-18.33333333333333,1.1216092654678451
1998-01-02,0.0,-2.2222222222222223,-17.77777777777778,1.1185614142029867
1998-01-03,0.0,8.333333333333334,-2.7777777777777777,1.088082901554404
1998-01-04,0.0,12.77777777777778,5.0,1.1398963730569949
1998-01-05,7.112,13.88888888888889,1.1111111111111112,1.240475464797318
1998-01-06,1.5239999999999998,6.666666666666667,1.1111111111111112,1.2587625723864675
1998-01-07,4.3180000000000005,12.77777777777778,5.555555555555555,1.3044803413593418
1998-01-08,27.686,7.777777777777778,1.1111111111111112,1.5361170374885704
1998-01-09,5.334,4.444444444444445,1.6666666666666667,1.6153611703748856
1998-01-10,2.794,2.7777777777777777,-0.5555555555555556,1.5330691862237122
1998-01-11,0.0,6.666666666666667,-1.6666666666666667,1.4050594330996649
1998-01-12,0.0,6.666666666666667,-6.666666666666667,1.3136238951539163
1998-01-13,0.0,2.7777777777777777,-6.666666666666667,1.2679061261810425
1998-01-14,3.302,6.111111111111111,-7.222222222222222,1.264858274916184
1998-01-15,0.0,-2.2222222222222223,-10.0,1.203901249619019
1998-01-16,18.034,-0.5555555555555556,-10.0,1.3258153002133497
1998-01-17,0.254,-1.6666666666666667,-5.555555555555555,1.2831453825053336
1998-01-18,1.016,2.2222222222222223,-5.0,1.231331911002743
1998-01-19,1.5239999999999998,-0.5555555555555556,-3.888888888888889,1.1947576958244437
1998-01-20,0.7619999999999999,1.1111111111111112,-5.0,1.176470588235294
1998-01-21,0.0,1.1111111111111112,-6.111111111111111,1.1551356293812862
1998-01-22,0.0,0.5555555555555556,-11.666666666666666,1.1338006705272785
1998-01-23,0.0,-1.6666666666666667,-11.666666666666666,1.1338006705272785
1998-01-24,43.942,0.0,-4.444444444444445,1.9475769582444376
1998-01-25,0.0,3.888888888888889,-1.6666666666666667,1.8226150563852483
1998-01-26,0.0,1.1111111111111112,-6.111111111111111,1.5300213349588538
1998-01-27,0.0,2.2222222222222223,-11.11111111111111,1.3928680280402317
1998-01-28,0.0,0.0,-11.11111111111111,1.331911002743066
1998-01-29,0.0,1.1111111111111112,-3.333333333333333,1.2892410850350504
1998-01-30,0.0,8.333333333333334,-3.333333333333333,1.2709539774459009
1998-01-31,0.0,3.888888888888889,-1.6666666666666667,1.2496190185918925
1998-02-01,0.0,2.7777777777777777,-7.222222222222222,1.2282840597378848
1998-02-02,0.0,6.666666666666667,-7.222222222222222,1.2099969521487353
1998-02-03,0.0,8.333333333333334,-6.666666666666667,1.203901249619019
1998-02-04,0.0,6.666666666666667,-1.1111111111111112,1.2069491008838769
1998-02-05,2.286,2.2222222222222223,-2.2222222222222223,1.2221883572081682
1998-02-06,0.254,1.6666666666666667,-3.333333333333333,1.2099969521487353
1998-02-07,0.0,8.333333333333334,-7.777777777777778,1.185614142029869
1998-02-08,0.0,4.444444444444445,-6.666666666666667,1.164279183175861
1998-02-09,0.0,2.7777777777777777,-9.444444444444445,1.1459920755867112
1998-02-10,0.0,8.333333333333334,-9.444444444444445,1.1338006705272785
1998-02-11,0.0,8.333333333333334,-6.666666666666667,1.1338006705272785
1998-02-12,17.779999999999998,10.0,1.1111111111111112,1.4599207558671137
1998-02-13,0.254,10.555555555555555,0.5555555555555556,1.517829929899421
1998-02-14,0.0,5.0,-9.444444444444445,1.3806766229807983
1998-02-15,0.0,-0.5555555555555556,-13.88888888888889,1.2740018287107588
1998-02-16,0.0,-1.1111111111111112,-13.88888888888889,1.2160926546784516
1998-02-17,0.0,2.7777777777777777,-3.888888888888889,1.1947576958244437
1998-02-18,29.21,2.7777777777777777,-1.6666666666666667,1.5513562938128618
1998-02-19,3.556,3.888888888888889,1.1111111111111112,1.5513562938128618
1998-02-20,0.508,5.555555555555555,0.0,1.4263943919536726
1998-02-21,0.0,6.666666666666667,0.5555555555555556,1.3593416641267906
1998-02-22,0.0,6.111111111111111,0.5555555555555556,1.3044803413593418
1998-02-23,0.0,9.444444444444445,-3.333333333333333,1.2679061261810425
1998-02-24,11.938,5.0,-1.1111111111111112,1.3715330691862238
1998-02-25,16.509999999999998,2.7777777777777777,0.0,1.5330691862237122
1998-02-26,0.0,4.444444444444445,0.0,1.4599207558671137
1998-02-27,0.0,10.0,-0.5555555555555556,1.3684852179213651
1998-02-28,0.0,11.666666666666666,-2.7777777777777777,1.3166717464187747
1998-03-01,7.874,8.333333333333334,0.5555555555555556,1.3562938128619324
1998-03-02,0.0,10.0,-1.1111111111111112,1.331911002743066
1998-03-03,3.048,8.88888888888889,0.0,1.298384638829625
1998-03-04,0.0,10.0,-1.1111111111111112,1.264858274916184
1998-03-05,0.0,6.111111111111111,-1.6666666666666667,1.243523316062176
1998-03-06,0.0,8.333333333333334,-3.888888888888889,1.2282840597378848
1998-03-07,0.0,7.777777777777778,-0.5555555555555556,1.197805547089302
1998-03-08,0.0,7.222222222222222,-1.1111111111111112,1.185614142029869
1998-03-09,45.974,13.333333333333334,0.5555555555555556,2.1365437366656503
1998-03-10,31.242,11.666666666666666,-5.555555555555555,2.8466930813776288
1998-03-11,0.0,-1.1111111111111112,-11.11111111111111,2.127400182871076
1998-03-12,0.0,-2.2222222222222223,-12.77777777777778,1.7982322462663822
1998-03-13,0.0,3.333333333333333,-13.88888888888889,1.6214568729046022
1998-03-14,1.016,2.7777777777777777,-3.888888888888889,1.542212740018287
1998-03-15,10.16,3.888888888888889,-4.444444444444445,1.4995428223102711
1998-03-16,0.0,4.444444444444445,-7.777777777777778,1.4446814995428223
1998-03-17,0.0,7.777777777777778,-10.0,1.408107284364523
1998-03-18,0.0,2.2222222222222223,-1.6666666666666667,1.3898201767753733
1998-03-19,23.876,2.7777777777777777,0.5555555555555556,1.7494666260286498
1998-03-20,13.208,8.88888888888889,0.0,1.9353855531850044
1998-03-21,0.0,2.2222222222222223,-2.7777777777777777,1.6946053032612007
1998-03-22,19.05,0.5555555555555556,-3.333333333333333,1.575739103931728
1998-03-23,4.064,6.666666666666667,-8.333333333333334,1.502590673575129
1998-03-24,0.0,7.777777777777778,-6.666666666666667,1.475160012191405
1998-03-25,0.0,10.555555555555555,-6.666666666666667,1.46601645839683
1998-03-26,0.0,17.22222222222222,-0.5555555555555556,1.4568729046022555
1998-03-27,0.0,27.22222222222222,8.88888888888889,1.4812557147211216
1998-03-28,0.0,28.88888888888889,11.11111111111111,1.4599207558671137
1998-03-29,0.0,26.11111111111111,8.88888888888889,1.4020115818348062
1998-03-30,0.0,28.88888888888889,3.888888888888889,1.3501981103322156
1998-03-31,0.0,32.22222222222222,11.666666666666666,1.310576043889058
1998-04-01,0.0,16.666666666666668,5.555555555555555,1.2800975312404754
1998-04-02,22.86,12.22222222222222,2.7777777777777777,1.55440414507772
1998-04-03,5.588,13.333333333333334,0.0,1.542212740018287
1998-04-04,0.0,5.555555555555555,0.5555555555555556,1.4263943919536726
1998-04-05,0.0,8.88888888888889,0.0,1.3501981103322156
1998-04-06,0.0,13.333333333333334,1.6666666666666667,1.3075281926242
1998-04-07,0.0,18.88888888888889,-1.6666666666666667,1.2679061261810425
1998-04-08,0.0,14.444444444444445,-1.1111111111111112,1.2374276135324591
1998-04-09,1.5239999999999998,10.0,2.2222222222222223,1.240475464797318
1998-04-10,37.338,12.22222222222222,-0.5555555555555556,1.6336482779640351
1998-04-11,0.0,18.33333333333333,-4.444444444444445,1.487351417250838
1998-04-12,0.0,18.88888888888889,-3.333333333333333,1.3684852179213651
1998-04-13,0.0,21.666666666666668,-2.2222222222222223,1.3075281926242
1998-04-14,0.0,21.11111111111111,-0.5555555555555556,1.2770496799756172
1998-04-15,0.0,16.666666666666668,4.444444444444445,1.2496190185918925
1998-04-16,0.0,17.22222222222222,5.0,1.2343797622676012
1998-04-17,0.7619999999999999,16.666666666666668,8.88888888888889,1.2831453825053336
1998-04-18,5.08,18.33333333333333,2.2222222222222223,1.341054556537641
1998-04-19,0.0,13.333333333333334,5.555555555555555,1.2709539774459009
1998-04-20,21.082,12.77777777777778,3.888888888888889,1.4477293508076805
1998-04-21,0.0,18.88888888888889,-1.1111111111111112,1.4020115818348062
1998-04-22,0.0,21.666666666666668,-1.1111111111111112,1.3227674489484913
1998-04-23,0.0,11.666666666666666,6.111111111111111,1.2770496799756172
1998-04-24,5.842,21.11111111111111,5.0,1.3136238951539163
1998-04-25,0.0,15.555555555555555,5.555555555555555,1.2831453825053336
1998-04-26,0.0,7.222222222222222,0.5555555555555556,1.2526668698567511
1998-04-27,9.143999999999998,11.666666666666666,-0.5555555555555556,1.2618104236513257
1998-04-28,0.0,16.11111111111111,0.0,1.2099969521487353
1998-04-29,0.0,22.22222222222222,0.0,1.1795184395001523
1998-04-30,0.0,26.666666666666668,10.0,1.1612313319110028
1998-05-01,0.0,22.22222222222222,10.555555555555555,1.1490399268515696
1998-05-02,22.86,21.11111111111111,12.22222222222222,1.2587625723864675
1998-05-03,5.08,18.88888888888889,10.555555555555555,1.2618104236513257
1998-05-04,0.254,21.11111111111111,7.777777777777778,1.2099969521487353
1998-05-05,3.81,20.0,13.333333333333334,1.188661993294727
1998-05-06,15.493999999999998,20.55555555555556,13.88888888888889,1.5300213349588538
1998-05-07,9.906,24.444444444444443,10.555555555555555,1.7037488570557755
1998-05-08,0.0,17.22222222222222,10.555555555555555,1.517829929899421
1998-05-09,4.064,13.333333333333334,11.11111111111111,1.4446814995428223
1998-05-10,35.05199999999999,12.22222222222222,9.444444444444445,1.7189881133800669
1998-05-11,26.416,11.666666666666666,7.222222222222222,1.8561414202986888
1998-05-12,14.986,18.88888888888889,7.777777777777778,1.6946053032612007
1998-05-13,0.0,20.55555555555556,2.2222222222222223,1.5117342273697043
1998-05-14,0.0,26.11111111111111,-0.5555555555555556,1.4263943919536726
1998-05-15,0.0,30.55555555555556,6.111111111111111,1.3441024078024992
1998-05-16,0.0,30.0,11.11111111111111,1.298384638829625
1998-05-17,3.556,20.0,10.555555555555555,1.2770496799756172
1998-05-18,1.016,27.22222222222222,7.777777777777778,1.2709539774459009
1998-05-19,0.0,28.33333333333333,10.555555555555555,1.2252362084730264
1998-05-20,0.0,28.33333333333333,11.11111111111111,1.1825662907650103
1998-05-21,0.0,26.11111111111111,10.555555555555555,1.1520877781164278
1998-05-22,0.0,20.0,6.111111111111111,1.1246571167327033
1998-05-23,0.0,23.88888888888889,5.0,1.1033221578786956
1998-05-24,0.0,27.22222222222222,5.555555555555555,1.0819871990246874
1998-05-25,0.0,20.0,7.222222222222222,1.0728436452301129
1998-05-26,4.571999999999999,26.11111111111111,10.555555555555555,1.0758914964949708
1998-05-27,0.0,27.22222222222222,8.333333333333334,1.04236513258153
1998-05-28,0.0,30.0,9.444444444444445,1.021030173727522
1998-05-29,0.0,30.0,15.555555555555555,1.005790917403231
1998-05-30,4.3180000000000005,28.33333333333333,13.333333333333334,1.1094178604084122
1998-05-31,0.0,25.55555555555556,11.11111111111111,1.0758914964949708
1998-06-01,23.114,21.666666666666668,7.777777777777778,1.264858274916184
1998-06-02,0.0,22.77777777777778,3.333333333333333,1.1825662907650103
1998-06-03,20.066,17.22222222222222,8.333333333333334,1.2922889362999086
1998-06-04,0.0,20.55555555555556,2.7777777777777777,1.1917098445595855
1998-06-05,0.0,20.0,5.0,1.1002743066138372
1998-06-06,0.0,20.0,7.777777777777778,1.04236513258153
1998-06-07,0.0,16.666666666666668,7.222222222222222,1.0301737275220968
1998-06-08,0.254,20.0,7.222222222222222,1.0118866199329473
1998-06-09,0.0,22.22222222222222,9.444444444444445,1.0240780249923802
1998-06-10,0.0,25.55555555555556,8.333333333333334,1.008838768668089
1998-06-11,0.0,22.77777777777778,10.0,0.975312404754648
1998-06-12,0.254,17.22222222222222,13.88888888888889,0.9814081072843646
1998-06-13,22.352,19.444444444444443,15.555555555555555,1.2465711673270343
1998-06-14,31.75,18.88888888888889,15.555555555555555,1.6580310880829017
1998-06-15,2.032,22.22222222222222,13.333333333333334,1.5452605912831454
1998-06-16,10.413999999999998,26.11111111111111,16.666666666666668,1.3867723255105149
1998-06-17,0.254,25.0,16.11111111111111,1.2740018287107588
1998-06-18,3.048,26.666666666666668,15.555555555555555,1.243523316062176
1998-06-19,0.0,29.444444444444443,16.11111111111111,1.5604998476074368
1998-06-20,0.0,29.444444444444443,15.555555555555555,1.3806766229807983
1998-06-21,0.254,28.88888888888889,15.0,1.3349588540079242
1998-06-22,0.0,26.11111111111111,17.77777777777778,1.2343797622676012
1998-06-23,0.0,21.666666666666668,17.77777777777778,1.1703748857055776
1998-06-24,0.0,30.0,19.444444444444443,1.1490399268515696
1998-06-25,0.0,31.11111111111111,15.555555555555555,1.1155135629381283
